orderdate,ordernumber,productName,productLine,country,city,sales_value,cost_of_sales,net_profit
2004-11-02,10318,"1997 BMW R 1100 S",Motorcycles,USA,Allentown,4489.92,2921.28,1568.64
2004-11-02,10318,"1960 BSA Gold Star DBD34",Motorcycles,USA,Allentown,1584.44,970.32,614.12
2004-11-02,10318,"1997 BMW F650 ST",Motorcycles,USA,Allentown,3849.77,3145.24,704.53
2004-11-02,10318,"ATA: B757-300",Planes,USA,Allentown,5102.00,2966.50,2135.50
2004-11-03,10319,"2002 Suzuki XREO",Motorcycles,USA,NYC,4021.50,1988.10,2033.40
2004-11-03,10319,"1969 Dodge Super Bee","Classic Cars",USA,NYC,3550.74,2256.30,1294.44
2004-11-03,10319,"1957 Vespa GS150",Motorcycles,USA,NYC,2407.24,1449.80,957.44
2004-11-03,10319,"1957 Corvette Convertible","Classic Cars",USA,NYC,5423.85,3146.85,2277.00
2004-11-03,10319,"1982 Ducati 900 Monster",Motorcycles,USA,NYC,2039.80,1460.10,579.70
2004-11-03,10319,"1961 Chevrolet Impala","Classic Cars",USA,NYC,3371.63,1390.19,1981.44
2004-11-03,10319,"1982 Ducati 996 R",Motorcycles,USA,NYC,1015.00,700.06,314.94
2004-11-03,10319,"1974 Ducati 350 Mk3 Desmo",Motorcycles,USA,NYC,2132.90,1234.86,898.04
2004-11-03,10319,"2002 Yamaha YZR M1",Motorcycles,USA,NYC,3587.85,1537.65,2050.20
2004-11-03,10320,"1968 Ford Mustang","Classic Cars",Sweden,Luleå,5730.04,2955.54,2774.50
2004-11-03,10320,"1968 Dodge Charger","Classic Cars",Sweden,Luleå,3575.95,2630.60,945.35
2004-11-03,10320,"1970 Plymouth Hemi Cuda","Classic Cars",Sweden,Luleå,2425.92,1212.96,1212.96
2004-11-03,10320,"1976 Ford Gran Torino","Classic Cars",Sweden,Luleå,3491.00,1837.25,1653.75
2004-11-03,10320,"1971 Alpine Renault 1600s","Classic Cars",Sweden,Luleå,1576.12,1003.08,573.04
2004-11-04,10321,"1969 Dodge Charger","Classic Cars",USA,"New Bedford",2542.80,1409.52,1133.28
2004-11-04,10321,"1993 Mazda RX-7","Classic Cars",USA,"New Bedford",5048.74,3423.91,1624.83
2004-11-04,10321,"1965 Aston Martin DB5","Classic Cars",USA,"New Bedford",5311.24,2902.24,2409.00
2004-11-04,10321,"1948 Porsche 356-A Roadster","Classic Cars",USA,"New Bedford",2735.04,1994.30,740.74
2004-11-04,10321,"1995 Honda Civic","Classic Cars",USA,"New Bedford",3556.25,2347.25,1209.00
2004-11-04,10321,"1999 Indy 500 Monte Carlo SS","Classic Cars",USA,"New Bedford",3421.44,1532.52,1888.92
2004-11-04,10321,"1992 Ferrari 360 Spider red","Classic Cars",USA,"New Bedford",5420.58,2570.70,2849.88
2004-11-04,10321,"1948 Porsche Type 356 Roadster","Classic Cars",USA,"New Bedford",3876.60,1740.48,2136.12
2004-11-04,10321,"1970 Chevy Chevelle SS 454","Classic Cars",USA,"New Bedford",2050.50,1477.20,573.30
2004-11-04,10321,"1966 Shelby Cobra 427 S/C","Classic Cars",USA,"New Bedford",2052.48,1400.64,651.84
2004-11-04,10321,"1949 Jaguar XK 120","Classic Cars",USA,"New Bedford",2235.30,1417.50,817.80
2004-11-04,10321,"1982 Lamborghini Diablo","Classic Cars",USA,"New Bedford",1173.64,600.88,572.76
2004-11-04,10321,"1969 Chevrolet Camaro Z28","Classic Cars",USA,"New Bedford",3171.87,1969.89,1201.98
2004-11-04,10321,"2002 Chevy Corvette","Classic Cars",USA,"New Bedford",2181.27,1304.31,876.96
2004-11-04,10321,"1956 Porsche 356A Coupe","Classic Cars",USA,"New Bedford",3578.12,2555.80,1022.32
2004-11-04,10322,"1952 Alpine Renault 1300","Classic Cars",USA,Nashua,7200.40,3943.20,3257.20
2004-11-04,10322,"1962 LanciaA Delta 16V","Classic Cars",USA,Nashua,6524.18,4757.32,1766.86
2004-11-04,10322,"1958 Setra Bus","Trucks and Buses",USA,Nashua,3690.09,2103.30,1586.79
2004-11-04,10322,"1940 Ford Pickup Truck","Trucks and Buses",USA,Nashua,2233.00,1283.26,949.74
2004-11-04,10322,"1937 Lincoln Berline","Vintage Cars",USA,Nashua,3976.21,2606.66,1369.55
2004-11-04,10322,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",USA,Nashua,1812.61,994.66,817.95
2004-11-04,10322,"1932 Model A Ford J-Coupe","Vintage Cars",USA,Nashua,6038.50,2924.00,3114.50
2004-11-04,10322,"1926 Ford Fire Engine","Trucks and Buses",USA,Nashua,1999.20,872.20,1127.00
2004-11-04,10322,"1928 Mercedes-Benz SSK","Vintage Cars",USA,Nashua,5710.68,2612.16,3098.52
2004-11-04,10322,"1913 Ford Model T Speedster","Vintage Cars",USA,Nashua,3309.90,2005.74,1304.16
2004-11-04,10322,"1934 Ford V8 Coupe","Vintage Cars",USA,Nashua,2227.94,1408.35,819.59
2004-11-04,10322,"18th Century Vintage Horse Carriage","Vintage Cars",USA,Nashua,4322.88,2915.52,1407.36
2004-11-04,10322,"1939 Chevrolet Deluxe Coupe","Vintage Cars",USA,Nashua,531.00,451.40,79.60
2004-11-04,10322,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",USA,Nashua,1223.10,618.30,604.80
2004-11-05,10323,"1917 Maxwell Touring Car","Vintage Cars",Germany,Frankfurt,2913.90,1898.82,1015.08
2004-11-05,10323,"1940s Ford truck","Trucks and Buses",Germany,Frankfurt,4552.42,3983.72,568.70
2004-11-05,10324,"1969 Corvair Monza","Classic Cars",USA,NYC,3997.62,2406.78,1590.84
2004-11-05,10324,"1957 Chevy Pickup","Trucks and Buses",USA,NYC,2618.98,1448.20,1170.78
2004-11-05,10324,"1998 Chrysler Plymouth Prowler","Classic Cars",USA,NYC,6695.15,4770.97,1924.18
2004-11-05,10324,"1964 Mercedes Tour Bus","Trucks and Buses",USA,NYC,3483.15,2470.38,1012.77
2004-11-05,10324,"1992 Ferrari 360 Spider red","Classic Cars",USA,NYC,3703.59,2103.30,1600.29
2004-11-05,10324,"1970 Triumph Spitfire","Classic Cars",USA,NYC,5911.36,4504.08,1407.28
2004-11-05,10324,"1939 Cadillac Limousine","Vintage Cars",USA,NYC,1892.78,879.32,1013.46
2004-11-05,10324,"1970 Dodge Coronet","Classic Cars",USA,NYC,1242.75,809.25,433.50
2004-11-05,10324,"1962 Volkswagen Microbus","Trucks and Buses",USA,NYC,3327.54,1901.54,1426.00
2004-11-05,10324,"1958 Chevy Corvette Limited Edition","Classic Cars",USA,NYC,880.50,477.30,403.20
2004-11-05,10324,"1936 Chrysler Airflow","Vintage Cars",USA,NYC,3149.52,1896.18,1253.34
2004-11-05,10324,"1980’s GM Manhattan Express","Trucks and Buses",USA,NYC,1829.80,1078.60,751.20
2004-11-05,10324,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",USA,NYC,2916.48,1613.28,1303.20
2004-11-05,10324,"1982 Camaro Z28","Classic Cars",USA,NYC,2751.28,1582.02,1169.26
2004-11-05,10325,"1972 Alfa Romeo GTA","Classic Cars",Norway,Stavern,5241.44,4026.96,1214.48
2004-11-05,10325,"2001 Ferrari Enzo","Classic Cars",Norway,Stavern,8116.50,4014.78,4101.72
2004-11-05,10325,"1969 Ford Falcon","Classic Cars",Norway,Stavern,3986.40,1993.20,1993.20
2004-11-05,10325,"1903 Ford Model A","Vintage Cars",Norway,Stavern,2753.76,1639.20,1114.56
2004-11-05,10325,"1992 Porsche Cayenne Turbo Silver","Classic Cars",Norway,Stavern,5048.12,3070.32,1977.80
2004-11-05,10325,"1954 Greyhound Scenicruiser","Trucks and Buses",Norway,Stavern,1686.06,987.24,698.82
2004-11-05,10325,"1950's Chicago Surface Lines Streetcar",Trains,Norway,Stavern,1548.40,748.16,800.24
2004-11-05,10325,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",Norway,Stavern,3782.90,2595.02,1187.88
2004-11-05,10325,"1962 City of Detroit Streetcar",Trains,Norway,Stavern,2474.56,1649.56,825.00
2004-11-09,10326,"Collectable Wooden Train",Trains,Sweden,Luleå,3033.28,2161.92,871.36
2004-11-09,10326,"1904 Buick Runabout","Vintage Cars",Sweden,Luleå,3686.50,2633.00,1053.50
2004-11-09,10326,"18th century schooner",Ships,Sweden,Luleå,4937.63,3375.94,1561.69
2004-11-09,10326,"1912 Ford Model T Delivery Wagon","Vintage Cars",Sweden,Luleå,3556.34,1923.31,1633.03
2004-11-09,10326,"1940 Ford Delivery Sedan","Vintage Cars",Sweden,Luleå,1626.80,972.80,654.00
2004-11-09,10326,"The Schooner Bluenose",Ships,Sweden,Luleå,2366.13,1326.00,1040.13
2004-11-10,10327,"1980s Black Hawk Helicopter",Planes,Denmark,Kobenhavn,3863.50,1931.75,1931.75
2004-11-10,10327,"P-51-D Mustang",Planes,Denmark,Kobenhavn,3345.30,2205.00,1140.30
2004-11-10,10327,"1999 Yamaha Speed Boat",Ships,Denmark,Kobenhavn,1871.00,1290.25,580.75
2004-11-10,10327,"The Mayflower",Ships,Denmark,Kobenhavn,1593.60,866.00,727.60
2004-11-10,10327,"The USS Constitution Ship",Ships,Denmark,Kobenhavn,1366.05,713.37,652.68
2004-11-10,10327,"The Titanic",Ships,Denmark,Kobenhavn,3661.02,2196.87,1464.15
2004-11-10,10327,"The Queen Mary",Ships,Denmark,Kobenhavn,3086.54,1984.31,1102.23
2004-11-10,10327,"Pont Yacht",Ships,Denmark,Kobenhavn,1777.85,1232.10,545.75
2004-11-12,10328,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",Italy,Bergamo,3563.54,2195.72,1367.82
2004-11-12,10328,"1928 British Royal Navy Airplane",Planes,Italy,Bergamo,4114.38,3136.78,977.60
2004-11-12,10328,"1900s Vintage Bi-Plane",Planes,Italy,Bergamo,3255.36,1644.00,1611.36
2004-11-12,10328,"1937 Horch 930V Limousine","Vintage Cars",Italy,Bergamo,1131.00,526.00,605.00
2004-11-12,10328,"Corsair F4U ( Bird Cage)",Planes,Italy,Bergamo,1958.60,1026.90,931.70
2004-11-12,10328,"1900s Vintage Tri-Plane",Planes,Italy,Bergamo,2990.65,1557.89,1432.76
2004-11-12,10328,"1928 Ford Phaeton Deluxe","Vintage Cars",Italy,Bergamo,1370.40,792.48,577.92
2004-11-12,10328,"1930 Buick Marquette Phaeton","Vintage Cars",Italy,Bergamo,1439.22,920.04,519.18
2004-11-12,10328,"American Airlines: B767-300",Planes,Italy,Bergamo,2268.81,1381.05,887.76
2004-11-12,10328,"HMS Bounty",Ships,Italy,Bergamo,3080.33,1633.03,1447.30
2004-11-12,10328,"America West Airlines B757-200",Planes,Italy,Bergamo,3542.01,2545.60,996.41
2004-11-12,10328,"ATA: B757-300",Planes,Italy,Bergamo,3876.18,1957.89,1918.29
2004-11-12,10328,"F/A 18 Hornet 1/72",Planes,Italy,Bergamo,2349.60,1795.20,554.40
2004-11-12,10328,"American Airlines: MD-11S",Planes,Italy,Bergamo,2714.01,1414.53,1299.48
2004-11-15,10329,"1969 Harley Davidson Ultimate Chopper",Motorcycles,USA,NYC,3376.38,2050.02,1326.36
2004-11-15,10329,"1996 Moto Guzzi 1100i",Motorcycles,USA,NYC,2188.40,1379.80,808.60
2004-11-15,10329,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,USA,NYC,4279.86,2366.52,1913.34
2004-11-15,10329,"1968 Ford Mustang","Classic Cars",USA,NYC,7498.90,3908.94,3589.96
2004-11-15,10329,"2002 Suzuki XREO",Motorcycles,USA,NYC,3072.72,1590.48,1482.24
2004-11-15,10329,"1968 Dodge Charger","Classic Cars",USA,NYC,5402.24,3457.36,1944.88
2004-11-15,10329,"1970 Plymouth Hemi Cuda","Classic Cars",USA,NYC,2448.93,1053.36,1395.57
2004-11-15,10329,"1969 Dodge Charger","Classic Cars",USA,NYC,3997.11,2290.47,1706.64
2004-11-15,10329,"1948 Porsche 356-A Roadster","Classic Cars",USA,NYC,1920.38,1563.10,357.28
2004-11-15,10329,"1936 Harley Davidson El Knucklehead",Motorcycles,USA,NYC,2117.36,920.74,1196.62
2004-11-15,10329,"1969 Dodge Super Bee","Classic Cars",USA,NYC,2474.94,1863.90,611.04
2004-11-15,10329,"1997 BMW R 1100 S",Motorcycles,USA,NYC,3144.30,1825.80,1318.50
2004-11-15,10329,"1960 BSA Gold Star DBD34",Motorcycles,USA,NYC,2649.20,1380.84,1268.36
2004-11-15,10329,"1997 BMW F650 ST",Motorcycles,USA,NYC,3640.95,3011.40,629.55
2004-11-15,10329,"Boeing X-32A JSF",Planes,USA,NYC,1813.68,1441.88,371.80
2004-11-16,10330,"1976 Ford Gran Torino","Classic Cars",Philippines,"Makati City",5057.90,2719.13,2338.77
2004-11-16,10330,"1957 Vespa GS150",Motorcycles,Philippines,"Makati City",1712.74,955.55,757.19
2004-11-16,10330,"1957 Corvette Convertible","Classic Cars",Philippines,"Makati City",6696.00,3496.50,3199.50
2004-11-16,10330,"1982 Ducati 900 Monster",Motorcycles,Philippines,"Makati City",2356.20,1978.20,378.00
2004-11-17,10331,"1993 Mazda RX-7","Classic Cars",USA,Philadelphia,5534.26,3841.46,1692.80
2004-11-17,10331,"1965 Aston Martin DB5","Classic Cars",USA,Philadelphia,4380.20,2902.24,1477.96
2004-11-17,10331,"1917 Grand Touring Sedan","Vintage Cars",USA,Philadelphia,6806.80,3814.80,2992.00
2004-11-17,10331,"1995 Honda Civic","Classic Cars",USA,Philadelphia,4054.20,2816.70,1237.50
2004-11-17,10331,"1999 Indy 500 Monte Carlo SS","Classic Cars",USA,Philadelphia,3397.68,1475.76,1921.92
2004-11-17,10331,"1992 Ferrari 360 Spider red","Classic Cars",USA,Philadelphia,4572.18,2103.30,2468.88
2004-11-17,10331,"1948 Porsche Type 356 Roadster","Classic Cars",USA,Philadelphia,3452.80,1616.16,1836.64
2004-11-17,10331,"1982 Lamborghini Diablo","Classic Cars",USA,Philadelphia,999.00,438.48,560.52
2004-11-17,10331,"1971 Alpine Renault 1600s","Classic Cars",USA,Philadelphia,1377.75,964.50,413.25
2004-11-17,10331,"1956 Porsche 356A Coupe","Classic Cars",USA,Philadelphia,2919.63,2064.30,855.33
2004-11-17,10331,"1961 Chevrolet Impala","Classic Cars",USA,Philadelphia,2883.53,1325.53,1558.00
2004-11-17,10331,"1982 Ducati 996 R",Motorcycles,USA,Philadelphia,934.92,675.92,259.00
2004-11-17,10331,"1974 Ducati 350 Mk3 Desmo",Motorcycles,USA,Philadelphia,3200.32,1796.16,1404.16
2004-11-17,10331,"2002 Yamaha YZR M1",Motorcycles,USA,Philadelphia,1480.80,683.40,797.40
2004-11-17,10332,"1937 Lincoln Berline","Vintage Cars",UK,Manchester,4111.48,2788.52,1322.96
2004-11-17,10332,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",UK,Manchester,1382.67,655.02,727.65
2004-11-17,10332,"1911 Ford Town Car","Vintage Cars",UK,Manchester,2047.44,1265.40,782.04
2004-11-17,10332,"1932 Model A Ford J-Coupe","Vintage Cars",UK,Manchester,4093.60,2046.80,2046.80
2004-11-17,10332,"1928 Mercedes-Benz SSK","Vintage Cars",UK,Manchester,3321.12,1741.44,1579.68
2004-11-17,10332,"1934 Ford V8 Coupe","Vintage Cars",UK,Manchester,1380.34,893.10,487.24
2004-11-17,10332,"18th Century Vintage Horse Carriage","Vintage Cars",UK,Manchester,4021.20,2429.60,1591.60
2004-11-17,10332,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",UK,Manchester,4601.50,2163.00,2438.50
2004-11-17,10332,"1957 Ford Thunderbird","Classic Cars",UK,Manchester,1481.76,718.41,763.35
2004-11-17,10332,"1970 Chevy Chevelle SS 454","Classic Cars",UK,Manchester,1419.79,1132.52,287.27
2004-11-17,10332,"1966 Shelby Cobra 427 S/C","Classic Cars",UK,Manchester,945.80,583.60,362.20
2004-11-17,10332,"1939 Chevrolet Deluxe Coupe","Vintage Cars",UK,Manchester,1344.15,1015.65,328.50
2004-11-17,10332,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",UK,Manchester,1118.26,535.86,582.40
2004-11-17,10332,"1949 Jaguar XK 120","Classic Cars",UK,Manchester,3295.89,1842.75,1453.14
2004-11-17,10332,"1952 Citroen-15CV","Classic Cars",UK,Manchester,4753.76,3204.08,1549.68
2004-11-17,10332,"1969 Chevrolet Camaro Z28","Classic Cars",UK,Manchester,3505.95,2272.95,1233.00
2004-11-17,10332,"2002 Chevy Corvette","Classic Cars",UK,Manchester,2921.13,1925.41,995.72
2004-11-17,10332,"1936 Mercedes Benz 500k Roadster","Vintage Cars",UK,Manchester,1413.27,891.75,521.52
2004-11-18,10333,"1952 Alpine Renault 1300","Classic Cars",USA,"San Francisco",4903.08,2563.08,2340.00
2004-11-18,10333,"1958 Setra Bus","Trucks and Buses",USA,"San Francisco",4014.12,2570.70,1443.42
2004-11-18,10333,"1940 Ford Pickup Truck","Trucks and Buses",USA,"San Francisco",3214.36,1691.57,1522.79
2004-11-18,10333,"1913 Ford Model T Speedster","Vintage Cars",USA,"San Francisco",2952.13,1884.18,1067.95
2004-11-18,10333,"1917 Maxwell Touring Car","Vintage Cars",USA,"San Francisco",4381.04,2646.84,1734.20
2004-11-18,10333,"1939 Cadillac Limousine","Vintage Cars",USA,"San Francisco",1014.24,555.36,458.88
2004-11-18,10333,"1936 Chrysler Airflow","Vintage Cars",USA,"San Francisco",3722.16,2240.94,1481.22
2004-11-18,10333,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",USA,"San Francisco",2047.65,1109.13,938.52
2004-11-19,10334,"1962 LanciaA Delta 16V","Classic Cars",Sweden,Luleå,3380.26,2688.92,691.34
2004-11-19,10334,"1964 Mercedes Tour Bus","Trucks and Buses",Sweden,Luleå,4968.00,3443.56,1524.44
2004-11-19,10334,"1926 Ford Fire Engine","Trucks and Buses",Sweden,Luleå,1797.58,847.28,950.30
2004-11-19,10334,"1992 Ferrari 360 Spider red","Classic Cars",Sweden,Luleå,2946.60,1558.00,1388.60
2004-11-19,10334,"1940s Ford truck","Trucks and Buses",Sweden,Luleå,4983.79,4153.24,830.55
2004-11-19,10334,"1962 Volkswagen Microbus","Trucks and Buses",Sweden,Luleå,4937.94,2576.28,2361.66
2004-11-19,10335,"1958 Chevy Corvette Limited Edition","Classic Cars",USA,"San Rafael",1085.04,525.03,560.01
2004-11-19,10335,"1980’s GM Manhattan Express","Trucks and Buses",USA,"San Rafael",3390.20,2372.92,1017.28
2004-11-19,10335,"1954 Greyhound Scenicruiser","Trucks and Buses",USA,"San Rafael",1991.20,1039.20,952.00
2004-11-20,10336,"2001 Ferrari Enzo","Classic Cars",France,Paris,5828.79,3154.47,2674.32
2004-11-20,10336,"1969 Corvair Monza","Classic Cars",France,Paris,4188.03,2941.62,1246.41
2004-11-20,10336,"1969 Ford Falcon","Classic Cars",France,Paris,6952.12,4069.45,2882.67
2004-11-20,10336,"1957 Chevy Pickup","Trucks and Buses",France,Paris,3647.62,2116.60,1531.02
2004-11-20,10336,"1998 Chrysler Plymouth Prowler","Classic Cars",France,Paris,7541.59,4973.99,2567.60
2004-11-20,10336,"1903 Ford Model A","Vintage Cars",France,Paris,6490.56,3278.40,3212.16
2004-11-20,10336,"Collectable Wooden Train",Trains,France,Paris,2117.64,1418.76,698.88
2004-11-20,10336,"1970 Dodge Coronet","Classic Cars",France,Paris,2236.95,1456.65,780.30
2004-11-20,10336,"1992 Porsche Cayenne Turbo Silver","Classic Cars",France,Paris,3520.05,2163.18,1356.87
2004-11-20,10336,"1950's Chicago Surface Lines Streetcar",Trains,France,Paris,1829.93,828.32,1001.61
2004-11-20,10336,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",France,Paris,2529.08,1570.67,958.41
2004-11-20,10336,"1982 Camaro Z28","Classic Cars",France,Paris,4327.22,2140.38,2186.84
2004-11-21,10337,"1972 Alfa Romeo GTA","Classic Cars",USA,NYC,3298.00,2142.00,1156.00
2004-11-21,10337,"1970 Triumph Spitfire","Classic Cars",USA,NYC,5067.00,3309.12,1757.88
2004-11-21,10337,"1904 Buick Runabout","Vintage Cars",USA,NYC,2214.44,1527.14,687.30
2004-11-21,10337,"18th century schooner",Ships,USA,NYC,3456.80,2387.86,1068.94
2004-11-21,10337,"1962 City of Detroit Streetcar",Trains,USA,NYC,1144.08,787.29,356.79
2004-11-21,10337,"The Mayflower",Ships,USA,NYC,2650.32,1558.80,1091.52
2004-11-21,10337,"The Titanic",Ships,USA,NYC,2608.34,1583.79,1024.55
2004-11-21,10337,"The Queen Mary",Ships,USA,NYC,3003.12,1930.68,1072.44
2004-11-21,10337,"Pont Yacht",Ships,USA,NYC,2063.88,1398.60,665.28
2004-11-22,10338,"1980s Black Hawk Helicopter",Planes,Belgium,Charleroi,5624.79,3168.07,2456.72
2004-11-22,10338,"1999 Yamaha Speed Boat",Ships,Belgium,Charleroi,2264.08,1445.08,819.00
2004-11-22,10338,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",Belgium,Charleroi,4192.65,2906.10,1286.55
2004-11-23,10339,"1996 Moto Guzzi 1100i",Motorcycles,Japan,Minato-ku,4710.00,2759.60,1950.40
2004-11-23,10339,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,Japan,Minato-ku,6948.63,3549.78,3398.85
2004-11-23,10339,"P-51-D Mustang",Planes,Japan,Minato-ku,2144.07,1323.00,821.07
2004-11-23,10339,"1936 Harley Davidson El Knucklehead",Motorcycles,Japan,Minato-ku,1453.80,726.90,726.90
2004-11-23,10339,"1997 BMW R 1100 S",Motorcycles,Japan,Minato-ku,2616.84,1643.22,973.62
2004-11-23,10339,"1928 British Royal Navy Airplane",Planes,Japan,Minato-ku,2228.94,1401.54,827.40
2004-11-23,10339,"1900s Vintage Bi-Plane",Planes,Japan,Minato-ku,3730.10,1883.75,1846.35
2004-11-23,10339,"1912 Ford Model T Delivery Wagon","Vintage Cars",Japan,Minato-ku,4040.30,2580.05,1460.25
2004-11-23,10339,"1937 Horch 930V Limousine","Vintage Cars",Japan,Minato-ku,1677.94,762.70,915.24
2004-11-23,10339,"1940 Ford Delivery Sedan","Vintage Cars",Japan,Minato-ku,3064.32,2042.88,1021.44
2004-11-23,10339,"Corsair F4U ( Bird Cage)",Planes,Japan,Minato-ku,2579.40,1320.30,1259.10
2004-11-23,10339,"The Schooner Bluenose",Ships,Japan,Minato-ku,1173.48,748.00,425.48
2004-11-23,10339,"HMS Bounty",Ships,Japan,Minato-ku,4779.50,2190.65,2588.85
2004-11-23,10339,"The USS Constitution Ship",Ships,Japan,Minato-ku,3108.00,1698.50,1409.50
2004-11-23,10339,"American Airlines: MD-11S",Planes,Japan,Minato-ku,3331.50,1813.50,1518.00
2004-11-23,10339,"Boeing X-32A JSF",Planes,Japan,Minato-ku,1340.82,884.79,456.03
2004-11-24,10340,"1960 BSA Gold Star DBD34",Motorcycles,Spain,Barcelona,3435.30,2052.60,1382.70
2004-11-24,10340,"1900s Vintage Tri-Plane",Planes,Spain,Barcelona,2550.40,1449.20,1101.20
2004-11-24,10340,"1997 BMW F650 ST",Motorcycles,Spain,Barcelona,5273.95,3680.60,1593.35
2004-11-24,10340,"1928 Ford Phaeton Deluxe","Vintage Cars",Spain,Barcelona,2628.99,1287.78,1341.21
2004-11-24,10340,"1930 Buick Marquette Phaeton","Vintage Cars",Spain,Barcelona,1483.60,1082.40,401.20
2004-11-24,10340,"American Airlines: B767-300",Planes,Spain,Barcelona,2219.70,1534.50,685.20
2004-11-24,10340,"America West Airlines B757-200",Planes,Spain,Barcelona,4497.35,3784.00,713.35
2004-11-24,10340,"ATA: B757-300",Planes,Spain,Barcelona,2855.92,1720.57,1135.35
2004-11-24,10341,"1969 Harley Davidson Ultimate Chopper",Motorcycles,Austria,Salzburg,3453.02,2001.21,1451.81
2004-11-24,10341,"1968 Ford Mustang","Classic Cars",Austria,Salzburg,8667.90,4290.30,4377.60
2004-11-24,10341,"2002 Suzuki XREO",Motorcycles,Austria,Salzburg,6627.50,3644.85,2982.65
2004-11-24,10341,"1968 Dodge Charger","Classic Cars",Austria,Salzburg,4909.08,3307.04,1602.04
2004-11-24,10341,"1970 Plymouth Hemi Cuda","Classic Cars",Austria,Salzburg,2786.76,1149.12,1637.64
2004-11-24,10341,"1969 Dodge Charger","Classic Cars",Austria,Salzburg,6017.00,3230.15,2786.85
2004-11-24,10341,"1982 Ducati 900 Monster",Motorcycles,Austria,Salzburg,2016.96,1507.20,509.76
2004-11-24,10341,"1974 Ducati 350 Mk3 Desmo",Motorcycles,Austria,Salzburg,2973.83,1740.03,1233.80
2004-11-24,10341,"2002 Yamaha YZR M1",Motorcycles,Austria,Salzburg,2968.18,1298.46,1669.72
2004-11-24,10341,"F/A 18 Hornet 1/72",Planes,Austria,Salzburg,2393.60,1849.60,544.00
2004-11-24,10342,"1993 Mazda RX-7","Classic Cars",Australia,Melbourne,4755.60,3340.40,1415.20
2004-11-24,10342,"1948 Porsche 356-A Roadster","Classic Cars",Australia,Melbourne,3472.70,2964.50,508.20
2004-11-24,10342,"1995 Honda Civic","Classic Cars",Australia,Melbourne,2534.84,2065.58,469.26
2004-11-24,10342,"1992 Ferrari 360 Spider red","Classic Cars",Australia,Melbourne,5029.50,2337.00,2692.50
2004-11-24,10342,"1969 Dodge Super Bee","Classic Cars",Australia,Melbourne,1909.75,1226.25,683.50
2004-11-24,10342,"1976 Ford Gran Torino","Classic Cars",Australia,Melbourne,7518.50,4041.95,3476.55
2004-11-24,10342,"1957 Vespa GS150",Motorcycles,Australia,Melbourne,1503.32,856.70,646.62
2004-11-24,10342,"1957 Corvette Convertible","Classic Cars",Australia,Melbourne,4749.62,2657.34,2092.28
2004-11-24,10342,"1982 Lamborghini Diablo","Classic Cars",Australia,Melbourne,1193.01,633.36,559.65
2004-11-24,10342,"1971 Alpine Renault 1600s","Classic Cars",Australia,Melbourne,2880.48,1851.84,1028.64
2004-11-24,10342,"1956 Porsche 356A Coupe","Classic Cars",Australia,Melbourne,4718.28,4128.60,589.68
2004-11-24,10343,"1965 Aston Martin DB5","Classic Cars",France,Reims,3942.36,2374.56,1567.80
2004-11-24,10343,"1999 Indy 500 Monte Carlo SS","Classic Cars",France,Reims,2970.00,1419.00,1551.00
2004-11-24,10343,"1948 Porsche Type 356 Roadster","Classic Cars",France,Reims,5594.60,2735.04,2859.56
2004-11-24,10343,"1966 Shelby Cobra 427 S/C","Classic Cars",France,Reims,1209.06,787.86,421.20
2004-11-24,10343,"1961 Chevrolet Impala","Classic Cars",France,Reims,2304.00,969.90,1334.10
2004-11-24,10343,"1982 Ducati 996 R",Motorcycles,France,Reims,1084.89,700.06,384.83
2004-11-25,10344,"1917 Grand Touring Sedan","Vintage Cars",France,Marseille,7573.50,3901.50,3672.00
2004-11-25,10344,"1911 Ford Town Car","Vintage Cars",France,Marseille,1961.60,1332.00,629.60
2004-11-25,10344,"1932 Model A Ford J-Coupe","Vintage Cars",France,Marseille,3546.90,1754.40,1792.50
2004-11-25,10344,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",France,Marseille,1700.79,908.46,792.33
2004-11-25,10344,"1957 Ford Thunderbird","Classic Cars",France,Marseille,1778.92,889.46,889.46
2004-11-25,10344,"1970 Chevy Chevelle SS 454","Classic Cars",France,Marseille,1769.00,1427.96,341.04
2004-11-25,10344,"1939 Chevrolet Deluxe Coupe","Vintage Cars",France,Marseille,557.60,451.40,106.20
2004-11-25,10345,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",France,Nantes,1676.14,886.23,789.91
2004-11-29,10346,"1937 Lincoln Berline","Vintage Cars",USA,"Las Vegas",3711.12,2546.04,1165.08
